Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,lead_purchase_eligible,latest_approved_review_created_at
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2802582,NA,/companies/2802582-serge-bertucci-custom-designs-and-build-no-longer-in-business?searched_category_id=321&service_area=1868124,NA,serge-bertucci-custom-designs-and-build-no-longer-in-business,2012-10-31T07:05:57.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1865583,Serge Bertucci ,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1868124,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2716862,NA,/companies/2716862-chittle-don-construction-ltd?searched_category_id=321&service_area=1730066,NA,chittle-don-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1779914,Chittle Don Construction Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1730066,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2673205,NA,/companies/2673205-gulf-homes-ltdoffice?searched_category_id=321&service_area=1686409,NA,gulf-homes-ltdoffice,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1736257,Gulf Homes LtdOffice,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1686409,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2700337,NA,/companies/2700337-homescapes-lumber-division?searched_category_id=321&service_area=1713541,NA,homescapes-lumber-division,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1763389,Homescapes Lumber Division,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1713541,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2710987,NA,/companies/2710987-bohemia-interiors?searched_category_id=321&service_area=1724191,NA,bohemia-interiors,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1774039,Bohemia Interiors,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1724191,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2735541,NA,/companies/2735541-horwood-holdings-windsor-ltd?searched_category_id=321&service_area=1748745,NA,horwood-holdings-windsor-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1798593,Horwood Holdings (Windsor) Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1748745,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2571297,NA,/companies/2571297-lakepoint-homes?searched_category_id=321&service_area=1584501,NA,lakepoint-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1634349,Lakepoint Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1584501,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2692890,NA,/companies/2692890-suburban-homes-ltd?searched_category_id=321&service_area=1706094,NA,suburban-homes-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1755942,Suburban Homes Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1706094,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2734893,NA,/companies/2734893-head-construction-supply-co-ltd?searched_category_id=321&service_area=1748097,NA,head-construction-supply-co-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1797945,Head Construction & Supply Co Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1748097,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2741552,NA,/companies/2741552-pruefer-r-c-co-ltd?searched_category_id=321&service_area=1754756,NA,pruefer-r-c-co-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1804604,Pruefer R C Co Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1754756,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2618800,NA,/companies/2618800-fernwood-builders-ltd?searched_category_id=321&service_area=1632004,NA,fernwood-builders-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1681852,FERNWOOD BUILDERS LTD,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1632004,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2679500,NA,/companies/2679500-kirson-quality-homes-ltd?searched_category_id=321&service_area=1692704,NA,kirson-quality-homes-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1742552,Kirson Quality Homes Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1692704,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2610269,NA,/companies/2610269-sylvestre-dennis-ltd?searched_category_id=321&service_area=1623473,NA,sylvestre-dennis-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1673321,Sylvestre Dennis Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1623473,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2734128,NA,/companies/2734128-gulf-construction-of-windsor-inc?searched_category_id=321&service_area=1747332,NA,gulf-construction-of-windsor-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1797180,Gulf Construction Of Windsor Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1747332,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2751767,NA,/companies/2751767-preferred-restoration-windsor-ltd?searched_category_id=321&service_area=1764971,NA,preferred-restoration-windsor-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1814819,Preferred Restoration Windsor Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1764971,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2689957,NA,/companies/2689957-woodall-construction-co-limited?searched_category_id=321&service_area=1703161,NA,woodall-construction-co-limited,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1753009,Woodall Construction Co Limited,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1703161,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2501821,NA,/companies/2501821-creekside-homes?searched_category_id=321&service_area=1515036,NA,creekside-homes,2008-01-10T19:00:00.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1564764,Creekside Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1515036,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2565155,NA,/companies/2565155-towsley-construction-co-inc?searched_category_id=321&service_area=1578359,NA,towsley-construction-co-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1628207,Towsley Construction Co Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1578359,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2580704,NA,/companies/2580704-rosati-group?searched_category_id=321&service_area=1593908,NA,rosati-group,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1643756,Rosati Group,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1593908,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2656867,NA,/companies/2656867-caster-custom-homes?searched_category_id=321&service_area=1670071,NA,caster-custom-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1719919,Caster Custom Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1670071,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2689957,NA,/companies/2689957-woodall-construction-co-limited?searched_category_id=321&service_area=1703161,NA,woodall-construction-co-limited,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1753009,Woodall Construction Co Limited,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1703161,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2580704,NA,/companies/2580704-rosati-group?searched_category_id=321&service_area=1593908,NA,rosati-group,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1643756,Rosati Group,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1593908,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2501821,NA,/companies/2501821-creekside-homes?searched_category_id=321&service_area=1515036,NA,creekside-homes,2008-01-10T19:00:00.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1564764,Creekside Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1515036,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2565155,NA,/companies/2565155-towsley-construction-co-inc?searched_category_id=321&service_area=1578359,NA,towsley-construction-co-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1628207,Towsley Construction Co Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1578359,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2656867,NA,/companies/2656867-caster-custom-homes?searched_category_id=321&service_area=1670071,NA,caster-custom-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1719919,Caster Custom Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1670071,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2899512,NA,/companies/2899512-marpasco-homes-inc?searched_category_id=321&service_area=2128505,NA,marpasco-homes-inc,2017-07-17T20:31:26.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1961936,Marpasco Homes Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,0,FALSE,NA,FALSE,FALSE,2128505,0,321,NA,NA,FALSE,NA
