Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2706664,NA,/companies/2706664-hetherington-ken?searched_category_id=348&service_area=1719868,NA,hetherington-ken,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1769716,Hetherington Ken,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1719868,-1.0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2811422,NA,/companies/2811422-prostar-electrical-services?searched_category_id=348&service_area=1884223,NA,prostar-electrical-services,2013-06-19T20:12:51.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1874422,ProStar Electrical Services,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1884223,-1.0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2733860,NA,/companies/2733860-nedco?searched_category_id=348&service_area=1747064,NA,nedco,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1796912,NEDCO,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1747064,-1.0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2704547,NA,/companies/2704547-gabriel-electric-ltd?searched_category_id=348&service_area=1717751,NA,gabriel-electric-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1767599,Gabriel Electric Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1717751,-1.0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2767746,NA,/companies/2767746-elm-city-electric-ltd?searched_category_id=348&service_area=1780950,NA,elm-city-electric-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1830798,Elm City Electric Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1780950,0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2731654,NA,/companies/2731654-harris-roome-supply?searched_category_id=348&service_area=1744858,NA,harris-roome-supply,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1794706,Harris & Roome Supply,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1744858,-1.0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2713110,NA,/companies/2713110-mccain-electric?searched_category_id=348&service_area=1726314,NA,mccain-electric,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1776162,McCain Electric,1,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1726314,-1.0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2767746,NA,/companies/2767746-elm-city-electric-ltd?searched_category_id=348&service_area=1780950,NA,elm-city-electric-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1830798,Elm City Electric Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1780950,-1.0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2657687,NA,/companies/2657687-mcphee-company-electrical-contractors-ltd?searched_category_id=348&service_area=1670891,NA,mcphee-company-electrical-contractors-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1720739,McPhee & Company Electrical Contractors Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1670891,0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2607686,NA,/companies/2607686-duncan-electric?searched_category_id=348&service_area=1620890,NA,duncan-electric,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1670738,Duncan Electric,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1620890,0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2706663,NA,/companies/2706663-hetherington-electric-ltd?searched_category_id=348&service_area=1719867,NA,hetherington-electric-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1769715,Hetherington Electric Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1719867,0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2715818,NA,/companies/2715818-nova-electric-ltd?searched_category_id=348&service_area=1729022,NA,nova-electric-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1778870,Nova Electric Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1729022,0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2769539,NA,/companies/2769539-o-donnell-line-electric-ltd?searched_category_id=348&service_area=1782743,NA,o-donnell-line-electric-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1832591,O'Donnell Line & Electric Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1782743,0,348,NA,NA,NA
